project_id	donor_id	file_id	bundle_id	object_id	filename	SM	LB	PL	PM	PU	AS	PI	CN	DT
PRAD-FR	DO229070	FI802524	0fa9bfaa-971b-5ae2-a495-e4ef2923ffba	EGAR00001503012	41e047f0c0fec23027c3f1a08a3d5be0.ls723_D1WUUACXX_8_21.ua.bam	NONE								
PRAD-FR	DO229075	FI802484	8c2f6191-15c9-5e84-bae7-d3fa593d38c2	EGAR00001503381	56d3fd9815381aebca3b583b27661091.ls263_C172LACXX_8_15nf.ua.bam	NONE								
PRAD-FR	DO229075	FI802429	695bec91-9018-544d-a737-d6d9a3d12364	EGAR00001503370	6340ddf2353ad8e05a1a677e813b5266.ls681_C2350ACXX_7_8nf.ua.bam	NONE								
PRAD-FR	DO229072	FI802434	d51859b8-a6e2-5a58-8e31-5b15e32096ae	EGAR00001503119	b3cdc1fb63d8246e224bf2e42ba575ca.ls2483_C4A9HACXX_8_9nf.ua.bam	NONE								
PRAD-FR	DO229075	FI802437	4236d58e-9a81-56b9-89e8-d4d8b038cb3e	EGAR00001503366	282d03138ce812c7a8396f758a795cb9.ls637_C1VMCACXX_8_8nf.ua.bam	NONE								
PRAD-FR	DO229082	FI802454	7e0e0b2d-91ea-5cfe-87f0-b3bc14f30428	EGAR00001503564	7d3b24e36853c523aa14145bcf3b8609.ls1693_C3BPNACXX_6_10nf.ua.bam	NONE								
PRAD-FR	DO229065	FI802409	019737dd-4b6e-5188-a5ba-d46c28fde299	EGAR00001502759	1afcee128c5ab2a001f63cfdc4c40aab.ls737_D1YKDACXX_4_10nf.ua.bam	NONE								
PRAD-FR	DO229071	FI802419	f1fb36d3-3be4-5ea0-b86b-7f500cfebddc	EGAR00001503107	ff0ebbda2beec280a65997af5b9dc4ef.ls102_D112KACXX_6_25.ua.bam	NONE								
PRAD-FR	DO229064	FI802417	846ab081-13f3-5552-adb8-80e541895460	EGAR00001502704	e753d4cf098ef1c43693482fafbabb8d.ls2546_C4A7JACXX_6_3nf.ua.bam	NONE								
PRAD-FR	DO229080	FI802421	b2347a94-35aa-5f04-8681-bc31cea7a40f	EGAR00001503517	dd8fef2d4f32c891d920ffc3ede49df0.ls471_D1U8FACXX_6_9nf.ua.bam	NONE								
PRAD-FR	DO229081	FI802398	45784af1-d79e-5476-98cf-431461d11690	EGAR00001503559	905302614592fa9004dda69d54b3a6f8.ls425_C1WU4ACXX_7_18nf.ua.bam	NONE								
PRAD-FR	DO229078	FI802356	42dd6e08-2ab0-59f3-a786-3b01d404bdfc	EGAR00001503454	3383425215d4f8444fb6089b60defb72.ls1788_C39CNACXX_4_7nf.ua.bam	NONE								
PRAD-FR	DO229070	FI802375	e716191f-bd5b-5da9-8391-d25dfef80d56	EGAR00001503050	b19f75d53941579207e31d7b02a55a2b.ls190_D1134ACXX_8_21.ua.bam	NONE								
PRAD-FR	DO229119	FI802282	2c0dc127-bb96-5687-aa02-e467b4a24767	EGAR00001503859	8dac17293ade5485120da8b6613b3fd2.ls1572_C2LN3ACXX_8_16nf.ua.bam	NONE								
PRAD-FR	DO229075	FI802295	168e8d30-8a97-56a2-8003-c371981a2fa1	EGAR00001503327	d01589f1479295a118203ee3f7f6c469.ls355_C19K3ACXX_2_7nf.ua.bam	NONE								
PRAD-FR	DO229079	FI802232	d26225f8-cf3e-5d21-aad4-5fec697abdff	EGAR00001503488	187d8c791363914ac6ffe100880e2535.ls1728_C2NCBACXX_3_6nf.ua.bam	NONE								
PRAD-FR	DO229072	FI802246	eaa66824-3b58-5b60-a61e-e2513a05cb4e	EGAR00001503191	e66416e975810fafe832a73bc7f03dff.ls2512_C4A7JACXX_6_4nf.ua.bam	NONE								
PRAD-FR	DO229075	FI802251	8abddc57-fc3e-511d-b82c-22ea5f6c7706	EGAR00001503364	a7d42a084fcdc01afa44698d9b39f462.ls635_C1VMCACXX_7_8nf.ua.bam	NONE								
PRAD-FR	DO229083	FI802265	76e16256-2898-59a3-ad2c-071ed49e152e	EGAR00001503603	6b7778ebe037bf1786db148430f8bad2.ls1535_C2M0CACXX_2_9nf.ua.bam	NONE								
PRAD-FR	DO229077	FI802204	7d3429f6-a793-5539-aa82-da4d9feb35d8	EGAR00001503434	45ee9e5b81850bc858576eb600592c73.ls1823_C3CJEACXX_5_3nf.ua.bam	NONE								
PRAD-FR	DO229117	FI802209	c13e31fd-dce9-57bd-b276-42f02e99a130	EGAR00001503775	d6a32bebb849fb692bd74e13b189de56.ls2639_C4527ACXX_7_1nf.ua.bam	NONE								
PRAD-FR	DO229117	FI802206	09b7f6b5-19da-53bd-8065-c8e490049501	EGAR00001503792	f2fa19ae4b414d15dc9e6dc7f736f0ba.ls1682_C39CNACXX_8_7nf.ua.bam	NONE								
PRAD-FR	DO229066	FI802151	9531cc71-e1bb-58f8-95f7-b5afab3c7b9f	EGAR00001502855	dd63b7e439cd8aa16b35e66250e0b637.ls756_D1YKDACXX_8_4nf.ua.bam	NONE								
PRAD-FR	DO229119	FI802169	272994c5-94aa-5aa7-91dd-3a5d9693fe4c	EGAR00001503852	907c3399ca8da64871a15aadf09451d5.ls1529_C2LR4ACXX_8_6nf.ua.bam	NONE								
PRAD-FR	DO229073	FI802172	f1252bac-1314-5692-b758-987e68aea95e	EGAR00001503231	63f34e74c4b164fc44350cca90cd19bc.ls2602_C491JACXX_7_2nf.ua.bam	NONE								
PRAD-FR	DO229081	FI802139	7dd3cb3f-748e-56c5-a0c6-1601eaa9135c	EGAR00001503545	d461d3dc306e2734743d228e64587d84.ls467_C1WU4ACXX_7_11nf.ua.bam	NONE								
PRAD-FR	DO229078	FI802141	93e1626e-8c7d-561d-9cc6-62a5daed5fc9	EGAR00001503477	189765a933864b242e6ba725dab65d33.ls1690_C3BPNACXX_4_2nf.ua.bam	NONE								
PRAD-FR	DO229072	FI802099	5ac251df-33ac-51f5-9066-f5ae0c5d3571	EGAR00001503130	da242040f30d935e890b4278bbf75936.ls2588_C4HMCACXX_4_4nf.ua.bam	NONE								
PRAD-FR	DO229064	FI802044	dab04b43-e3b9-550d-a465-a42f1bedba1c	EGAR00001502669	8c409fe954c464350279fc36f626716e.ls2438_C48YBACXX_8_3nf.ua.bam	NONE								
PRAD-FR	DO229064	FI802055	a5066259-c6de-5915-a414-3cadb8e5f623	EGAR00001502706	e72d0119055208e469deffaac4a80d10.ls2555_C47C4ACXX_8_3nf.ua.bam	NONE								
PRAD-FR	DO229113	FI802056	efeefa3d-176a-55f5-9556-d137b97ead06	EGAR00001503666	e87675a445700e35778e127d8d484f6f.ls2600_C4527ACXX_5_7nf.ua.bam	NONE								
PRAD-FR	DO229083	FI802064	98f12b43-b463-5356-8aed-d9d9409cfe99	EGAR00001503611	ebe89b010941ed7c9b5b9b0207b6dc9b.ls1588_D2BLTACXX_6_10nf.ua.bam	NONE								
PRAD-FR	DO229071	FI802069	7a00f7d4-4b69-5f45-81c5-c747920e27ce	EGAR00001503081	ab15b8d2336e221c9cb8f14529dcaac2.ls94_D112KACXX_4_25.ua.bam	NONE								
PRAD-FR	DO229073	FI802066	bc81446e-9b72-5ee5-9651-e362ceeccbd9	EGAR00001503234	e66274e6c6620d4e5cd07de5a9c27aef.ls2435_C4HMCACXX_3_5nf.ua.bam	NONE								
PRAD-FR	DO229066	FI801974	c92cc361-2e4f-5b7d-a19e-761b31c9ed5e	EGAR00001502863	e11f06267412d667953814ca04605c81.ls316_D1HMEACXX_4_12nf.ua.bam	NONE								
PRAD-FR	DO229077	FI801982	26c97720-f0b5-595e-beca-bbf32750e2df	EGAR00001503429	a9416f522dc27bb9652b0384dd08aaca.ls1732_C2NCBACXX_5_3nf.ua.bam	NONE								
PRAD-FR	DO229065	FI801930	b17ed573-b893-5c12-9b0f-812cf06a4349	EGAR00001502793	c2ee1bbe7ed3b6156d827c2777d68cd9.ls333_C172LACXX_5_1nf.ua.bam	NONE								
PRAD-FR	DO229113	FI801952	87eff643-23a2-5922-a408-650196f655c9	EGAR00001503656	fbc8c281fcac9d4cff7e419df90d0c5c.ls2552_C4HMCACXX_2_7nf.ua.bam	NONE								
PRAD-FR	DO229066	FI801972	2020e427-0e7a-5ebf-a1db-5e4bfdbe1735	EGAR00001502820	a21d85f87e13b3059b266f29fa2bf528.ls659_C22YTACXX_3_4nf.ua.bam	NONE								
PRAD-FR	DO229117	FI801907	95d7089c-a6ea-56f5-823c-f88ceda07e8e	EGAR00001503833	475a15a03eff34038a90241cafe1d95d.ls1762_C2R3RACXX_8_5nf.ua.bam	NONE								
